"date_id","agg_views","video_shortened_id","candidate"
20160413,79318,619,"Trump"
20160413,22599,984,"Clinton"
20160413,60514,1050,"Trump"
20160414,64130,1262,"Clinton"
20160414,17925,434,"Clinton"
20160414,36146,908,"Trump"
20160414,82264,619,"Trump"
20160414,22825,984,"Clinton"
20160414,63589,1050,"Trump"
20160415,50500,591,"Clinton"
20160415,64245,1262,"Clinton"
20160415,36147,908,"Trump"
20160415,84427,619,"Trump"
20160415,23010,984,"Clinton"
20160415,67690,1050,"Trump"
20160416,36147,908,"Trump"
20160416,84427,619,"Trump"
20160416,23010,984,"Clinton"
20160416,67690,1050,"Trump"
20160416,19660,1036,"Clinton"
20160416,64245,1262,"Clinton"
20160417,35862,908,"Trump"
20160417,81463,619,"Trump"
20160417,65671,1050,"Trump"
20160417,22780,984,"Clinton"
20160417,18951,1036,"Clinton"
20160417,64245,1262,"Clinton"
20160418,64245,1262,"Clinton"
20160418,50500,591,"Clinton"
20160418,35573,908,"Trump"
20160418,77953,619,"Trump"
20160418,63211,1050,"Trump"
20160418,22582,984,"Clinton"
20160419,22367,984,"Clinton"
20160419,64245,1262,"Clinton"
20160419,50500,591,"Clinton"
20160419,35286,908,"Trump"
20160419,74584,619,"Trump"
20160419,60896,1050,"Trump"
20160420,22115,984,"Clinton"
20160420,64245,1262,"Clinton"
20160420,50500,591,"Clinton"
20160420,33865,908,"Trump"
20160420,71229,619,"Trump"
20160420,58925,1050,"Trump"
20160421,68779,619,"Trump"
20160421,27483,953,"Trump"
20160421,56685,1050,"Trump"
20160421,27483,511,"Trump"
20160421,21858,984,"Clinton"
20160421,64245,1262,"Clinton"
20160421,50500,591,"Clinton"
20160422,132024,586,"Clinton"
20160422,66496,619,"Trump"
20160422,50500,591,"Clinton"
20160422,54631,1050,"Trump"
20160422,64245,1262,"Clinton"
20160422,57437,1168,"Trump"
20160423,64245,1262,"Clinton"
20160423,57437,1168,"Trump"
20160423,64417,619,"Trump"
20160423,132024,586,"Clinton"
20160423,50500,591,"Clinton"
20160423,52748,1050,"Trump"
20160424,50500,591,"Clinton"
20160424,64245,1262,"Clinton"
20160424,57437,1168,"Trump"
20160424,62301,619,"Trump"
20160424,132024,586,"Clinton"
20160424,50621,1050,"Trump"
20160425,48267,1050,"Trump"
20160425,132024,586,"Clinton"
20160425,50500,591,"Clinton"
20160425,64245,1262,"Clinton"
20160425,57437,1168,"Trump"
20160425,59994,619,"Trump"
20160426,45952,1050,"Trump"
20160426,50500,591,"Clinton"
20160426,64203,1262,"Clinton"
20160426,57437,1168,"Trump"
20160426,132024,586,"Clinton"
20160426,57550,619,"Trump"
20160427,132024,586,"Clinton"
20160427,55232,619,"Trump"
20160427,44168,1050,"Trump"
20160427,29830,1262,"Clinton"
20160427,57437,1168,"Trump"
20160427,50500,591,"Clinton"
20160428,50500,591,"Clinton"
20160428,52950,619,"Trump"
20160428,132024,586,"Clinton"
20160428,42135,1050,"Trump"
20160428,21256,1187,"Clinton"
20160428,57437,1168,"Trump"
20160429,21256,1187,"Clinton"
20160429,57437,1168,"Trump"
20160429,51063,619,"Trump"
20160429,132024,586,"Clinton"
20160429,40428,1050,"Trump"
20160429,50500,591,"Clinton"
20160430,50500,591,"Clinton"
20160430,132024,586,"Clinton"
20160430,21256,1187,"Clinton"
20160430,57437,1168,"Trump"
20160430,45383,619,"Trump"
20160430,38942,1050,"Trump"
20160501,52148,1050,"Trump"
20160501,21740,586,"Clinton"
20160501,98177,1168,"Trump"
20160501,7186,1036,"Clinton"
20160501,30216,434,"Clinton"
20160501,44453,619,"Trump"
20160502,46523,619,"Trump"
20160502,54607,1050,"Trump"
20160502,14177,1209,"Clinton"
20160502,22094,586,"Clinton"
20160502,98373,1168,"Trump"
20160502,30759,434,"Clinton"
20160503,31198,434,"Clinton"
20160503,16884,307,"Clinton"
20160503,48668,619,"Trump"
20160503,57216,1050,"Trump"
20160503,22293,586,"Clinton"
20160503,98780,1168,"Trump"
20160504,22493,586,"Clinton"
20160504,99056,1168,"Trump"
20160504,31648,434,"Clinton"
20160504,17748,307,"Clinton"
20160504,50827,619,"Trump"
20160504,59752,1050,"Trump"
20160505,22666,586,"Clinton"
20160505,99272,1168,"Trump"
20160505,32032,434,"Clinton"
20160505,18035,307,"Clinton"
20160505,52859,619,"Trump"
20160505,62590,1050,"Trump"
20160506,70842,1050,"Trump"
20160506,22848,586,"Clinton"
20160506,100199,1168,"Trump"
20160506,32458,434,"Clinton"
20160506,18272,307,"Clinton"
20160506,54625,619,"Trump"
20160507,56565,619,"Trump"
20160507,74665,1050,"Trump"
20160507,23024,586,"Clinton"
20160507,100721,1168,"Trump"
20160507,32903,434,"Clinton"
20160507,18431,307,"Clinton"
20160508,18550,307,"Clinton"
20160508,57975,619,"Trump"
20160508,76980,1050,"Trump"
20160508,23216,586,"Clinton"
20160508,101031,1168,"Trump"
20160508,33322,434,"Clinton"
20160509,101356,1168,"Trump"
20160509,33884,434,"Clinton"
20160509,35487,128,"Clinton"
20160509,59448,619,"Trump"
20160509,79336,1050,"Trump"
20160509,23420,586,"Clinton"
20160510,23559,586,"Clinton"
20160510,101736,1168,"Trump"
20160510,34348,434,"Clinton"
20160510,35558,128,"Clinton"
20160510,61139,619,"Trump"
20160510,81995,1050,"Trump"
20160511,84649,1050,"Trump"
20160511,23710,586,"Clinton"
20160511,102252,1168,"Trump"
20160511,34748,434,"Clinton"
20160511,35624,128,"Clinton"
20160511,63161,619,"Trump"
20160512,88547,1050,"Trump"
20160512,23831,586,"Clinton"
20160512,102664,1168,"Trump"
20160512,35221,434,"Clinton"
20160512,35674,128,"Clinton"
20160512,65286,619,"Trump"
20160513,35702,128,"Clinton"
20160513,66767,619,"Trump"
20160513,92266,1050,"Trump"
20160513,23925,586,"Clinton"
20160513,103126,1168,"Trump"
20160513,35525,434,"Clinton"
20160514,35819,434,"Clinton"
20160514,35746,128,"Clinton"
20160514,68285,619,"Trump"
20160514,94898,1050,"Trump"
20160514,24035,586,"Clinton"
20160514,103335,1168,"Trump"
20160515,24148,586,"Clinton"
20160515,103635,1168,"Trump"
20160515,36143,434,"Clinton"
20160515,35811,128,"Clinton"
20160515,69955,619,"Trump"
20160515,97461,1050,"Trump"
20160516,103635,1168,"Trump"
20160516,36143,434,"Clinton"
20160516,440951,1259,"Clinton"
20160516,69955,619,"Trump"
20160516,106909,1193,"Clinton"
20160516,97461,1050,"Trump"
20160517,440951,1259,"Clinton"
20160517,94144,1050,"Trump"
20160517,106909,1193,"Clinton"
20160517,55547,1168,"Trump"
20160517,35811,128,"Clinton"
20160517,67722,619,"Trump"
20160518,29741,855,"Trump"
20160518,65863,619,"Trump"
20160518,91677,1050,"Trump"
20160518,106909,1193,"Clinton"
20160518,440951,1259,"Clinton"
20160518,35811,128,"Clinton"
20160519,106909,1193,"Clinton"
20160519,63782,619,"Trump"
20160519,89330,1050,"Trump"
20160519,27792,501,"Trump"
20160519,440951,1259,"Clinton"
20160519,35811,128,"Clinton"
20160520,35811,128,"Clinton"
20160520,440951,1259,"Clinton"
20160520,106909,1193,"Clinton"
20160520,60957,619,"Trump"
20160520,86274,1050,"Trump"
20160520,25230,501,"Trump"
20160521,23178,501,"Trump"
20160521,35811,128,"Clinton"
20160521,106909,1193,"Clinton"
20160521,58202,619,"Trump"
20160521,440951,1259,"Clinton"
20160521,82487,1050,"Trump"
20160522,79164,1050,"Trump"
20160522,440951,1259,"Clinton"
20160522,21794,501,"Trump"
20160522,35811,128,"Clinton"
20160522,55582,619,"Trump"
20160522,106909,1193,"Clinton"
20160523,52376,619,"Trump"
20160523,75256,1050,"Trump"
20160523,106909,1193,"Clinton"
20160523,20490,501,"Trump"
20160523,440951,1259,"Clinton"
20160523,35811,128,"Clinton"
20160524,48857,619,"Trump"
20160524,71934,1050,"Trump"
20160524,19301,501,"Trump"
20160524,440951,1259,"Clinton"
20160524,106909,1193,"Clinton"
20160524,35811,128,"Clinton"
20160525,440951,1259,"Clinton"
20160525,34395,128,"Clinton"
20160525,106909,1193,"Clinton"
20160525,43684,619,"Trump"
20160525,69418,1050,"Trump"
20160525,18202,501,"Trump"
20160526,18719,307,"Clinton"
20160526,106909,1193,"Clinton"
20160526,40666,619,"Trump"
20160526,440951,1259,"Clinton"
20160526,66869,1050,"Trump"
20160526,17036,501,"Trump"
20160527,63826,1050,"Trump"
20160527,106909,1193,"Clinton"
20160527,15917,501,"Trump"
20160527,18709,307,"Clinton"
20160527,37940,619,"Trump"
20160527,440951,1259,"Clinton"
20160528,60797,1050,"Trump"
20160528,440951,1259,"Clinton"
20160528,14890,501,"Trump"
20160528,106909,1193,"Clinton"
20160528,18695,307,"Clinton"
20160528,35013,619,"Trump"
20160529,32677,619,"Trump"
20160529,56867,1050,"Trump"
20160529,13911,501,"Trump"
20160529,440951,1259,"Clinton"
20160529,106909,1193,"Clinton"
20160529,18624,307,"Clinton"
20160530,18618,307,"Clinton"
20160530,440951,1259,"Clinton"
20160530,30439,619,"Trump"
20160530,51531,1050,"Trump"
20160530,13029,501,"Trump"
20160530,106909,1193,"Clinton"
